idx,n,steps,inTrust,outTrust,epsilon,sigma,evidenceWeight,truth,CA_spec,EA_spec,avg,std,delta
2950,200,365,2.4,0.8,0.08,0,0.02,0.6,0.6,0.8,0.5999320798637511,1.1049368807067471e-15,8.881784197001252e-16
2951,200,365,2.4,0.8,0.08,0,0.02,0.6,0.6,N(0.6,0.5999317207592723,1.0071564876172046e-15,6.661338147750939e-16
2952,200,365,2.4,0.8,0.08,0,0.02,0.6,0.6,0.15),0.599936060270189,5.346389610065619e-16,6.661338147750939e-16
2953,200,365,2.4,0.8,0.08,0,0.02,0.6,U(0.4,0.3,0.599943141244964,3.9998856526172904e-16,4.440892098500626e-16
2954,200,365,2.4,0.8,0.08,0,0.02,0.6,U(0.4,0.8,0.5999371447892905,2.2127165458008366e-15,5.551115123125783e-16
2955,200,365,2.4,0.8,0.08,0,0.02,0.6,U(0.4,N(0.6,0.5999354334686415,1.1145721315592062e-15,7.771561172376096e-16
2956,200,365,2.4,0.8,0.08,0,0.02,0.6,U(0.4,0.15),0.5999376014125312,2.0437755486220247e-15,8.881784197001252e-16
2957,200,365,2.4,0.8,0.08,0,0.02,0.6,0.9),0.3,0.5999439149597912,2.0436247687780294e-15,4.440892098500626e-16
2958,200,365,2.4,0.8,0.08,0,0.02,0.6,0.9),0.8,0.5999395276615899,5.363652779335998e-16,6.661338147750939e-16
2959,200,365,2.4,0.8,0.08,0,0.02,0.6,0.9),N(0.6,0.5999340992520493,2.6936353567783995e-15,6.661338147750939e-16
2960,200,365,2.4,0.8,0.08,0,0.02,0.6,0.9),0.15),0.599933007046527,2.2588196150441044e-15,6.661338147750939e-16
2961,200,365,2.4,0.8,0.08,0,0.02,0.7,0.3,0.3,0.6998809619709877,1.5665164259654448e-15,3.3306690738754696e-16
2962,200,365,2.4,0.8,0.08,0,0.02,0.7,0.3,0.8,0.6998785935352609,1.9157862592938123e-15,6.661338147750939e-16
2963,200,365,2.4,0.8,0.08,0,0.02,0.7,0.3,N(0.6,0.6998806073178906,2.254873622441467e-16,4.440892098500626e-16
2964,200,365,2.4,0.8,0.08,0,0.02,0.7,0.3,0.15),0.6998786902335327,1.631687946612622e-16,6.661338147750939e-16
2965,200,365,2.4,0.8,0.08,0,0.02,0.7,0.6,0.3,0.6998582201759816,2.1006405424489062e-16,9.992007221626409e-16
2966,200,365,2.4,0.8,0.08,0,0.02,0.7,0.6,0.8,0.6998759741300722,9.383847747341994e-16,8.881784197001252e-16
2967,200,365,2.4,0.8,0.08,0,0.02,0.7,0.6,N(0.6,0.6998803413824249,8.024386044344146e-16,8.881784197001252e-16
2968,200,365,2.4,0.8,0.08,0,0.02,0.7,0.6,0.15),0.6998666199912307,1.7342238036525468e-15,1.1102230246251565e-15
2969,200,365,2.4,0.8,0.08,0,0.02,0.7,U(0.4,0.3,0.6998722225612224,3.0246599526670438e-15,7.771561172376096e-16
2970,200,365,2.4,0.8,0.08,0,0.02,0.7,U(0.4,0.8,0.6998725827370847,7.097616809137278e-16,9.992007221626409e-16
2971,200,365,2.4,0.8,0.08,0,0.02,0.7,U(0.4,N(0.6,0.6998710465563127,5.665401846398886e-16,1.3322676295501878e-15
2972,200,365,2.4,0.8,0.08,0,0.02,0.7,U(0.4,0.15),0.6998702390427433,1.8724628020759383e-15,8.881784197001252e-16
2973,200,365,2.4,0.8,0.08,0,0.02,0.7,0.9),0.3,0.6998746190758038,1.3025144852518678e-15,7.771561172376096e-16
2974,200,365,2.4,0.8,0.08,0,0.02,0.7,0.9),0.8,0.6998677745840634,3.9751566016584044e-16,8.881784197001252e-16
2975,200,365,2.4,0.8,0.08,0,0.02,0.7,0.9),N(0.6,0.6998792706285273,5.93995257398358e-16,7.771561172376096e-16
2976,200,365,2.4,0.8,0.08,0,0.02,0.7,0.9),0.15),0.6998737951729319,7.2797959513790415e-16,5.551115123125783e-16
2977,200,365,2.4,0.8,0.08,0,0.05,0.6,0.3,0.3,0.5999999993007631,1.3692250527449134e-15,3.3306690738754696e-16
2978,200,365,2.4,0.8,0.08,0,0.05,0.6,0.3,0.8,0.5999999991592515,1.1405346582887362e-15,4.440892098500626e-16
2979,200,365,2.4,0.8,0.08,0,0.05,0.6,0.3,N(0.6,0.5999999992704803,1.1525483975444674e-15,4.440892098500626e-16
2980,200,365,2.4,0.8,0.08,0,0.05,0.6,0.3,0.15),0.5999999993293986,1.3646036584404757e-15,6.661338147750939e-16
2981,200,365,2.4,0.8,0.08,0,0.05,0.6,0.6,0.3,0.5999999992292431,1.1756837233571543e-15,4.440892098500626e-16
2982,200,365,2.4,0.8,0.08,0,0.05,0.6,0.6,0.8,0.599999999250354,2.181567055823244e-15,5.551115123125783e-16
2983,200,365,2.4,0.8,0.08,0,0.05,0.6,0.6,N(0.6,0.5999999992753952,1.6973708897253023e-15,6.661338147750939e-16
2984,200,365,2.4,0.8,0.08,0,0.05,0.6,0.6,0.15),0.5999999992630449,1.5131855164394772e-15,1.1102230246251565e-15
2985,200,365,2.4,0.8,0.08,0,0.05,0.6,U(0.4,0.3,0.5999999991755764,2.3698516002289765e-15,4.440892098500626e-16
2986,200,365,2.4,0.8,0.08,0,0.05,0.6,U(0.4,0.8,0.5999999992741182,7.810716846894758e-16,6.661338147750939e-16
2987,200,365,2.4,0.8,0.08,0,0.05,0.6,U(0.4,N(0.6,0.5999999992528765,2.6791823267424342e-15,5.551115123125783e-16
2988,200,365,2.4,0.8,0.08,0,0.05,0.6,U(0.4,0.15),0.5999999992470756,1.5053043946289189e-15,8.881784197001252e-16
2989,200,365,2.4,0.8,0.08,0,0.05,0.6,0.9),0.3,0.599999999336517,1.810293455042392e-15,4.440892098500626e-16
2990,200,365,2.4,0.8,0.08,0,0.05,0.6,0.9),0.8,0.5999999992149269,1.5546095871995175e-15,1.1102230246251565e-15
2991,200,365,2.4,0.8,0.08,0,0.05,0.6,0.9),N(0.6,0.5999999992772339,2.4672193294127854e-15,6.661338147750939e-16
2992,200,365,2.4,0.8,0.08,0,0.05,0.6,0.9),0.15),0.5999999992273362,1.0385185452638062e-15,8.881784197001252e-16
2993,200,365,2.4,0.8,0.08,0,0.05,0.7,0.3,0.3,0.6999999984765115,1.1046021696734584e-15,5.551115123125783e-16
2994,200,365,2.4,0.8,0.08,0,0.05,0.7,0.3,0.8,0.6999999985645331,6.909298858604633e-16,4.440892098500626e-16
2995,200,365,2.4,0.8,0.08,0,0.05,0.7,0.3,N(0.6,0.6999999985618346,7.826481757165678e-16,6.661338147750939e-16
2996,200,365,2.4,0.8,0.08,0,0.05,0.7,0.3,0.15),0.6999999985131795,2.525604873255222e-16,5.551115123125783e-16
2997,200,365,2.4,0.8,0.08,0,0.05,0.7,0.6,0.3,0.6999999985267901,4.104072723726154e-16,7.771561172376096e-16
2998,200,365,2.4,0.8,0.08,0,0.05,0.7,0.6,0.8,0.6999999985117717,2.11149709191833e-15,1.2212453270876722e-15
2999,200,365,2.4,0.8,0.08,0,0.05,0.7,0.6,N(0.6,0.6999999985031851,2.176221213582385e-15,7.771561172376096e-16
3000,200,365,2.4,0.8,0.08,0,0.05,0.7,0.6,0.15),0.699999998574043,2.472584076520522e-16,9.992007221626409e-16
3001,200,365,2.4,0.8,0.08,0,0.05,0.7,U(0.4,0.3,0.6999999985570925,5.819411666320329e-16,4.440892098500626e-16
3002,200,365,2.4,0.8,0.08,0,0.05,0.7,U(0.4,0.8,0.6999999985593648,2.617867283516783e-16,1.1102230246251565e-15
3003,200,365,2.4,0.8,0.08,0,0.05,0.7,U(0.4,N(0.6,0.6999999984586815,1.481596682060913e-15,6.661338147750939e-16
3004,200,365,2.4,0.8,0.08,0,0.05,0.7,U(0.4,0.15),0.69999999849229,6.638632397068089e-16,7.771561172376096e-16
3005,200,365,2.4,0.8,0.08,0,0.05,0.7,0.9),0.3,0.6999999984879723,2.03202661670757e-15,6.661338147750939e-16
3006,200,365,2.4,0.8,0.08,0,0.05,0.7,0.9),0.8,0.6999999985996697,2.2468511332229275e-15,8.881784197001252e-16
3007,200,365,2.4,0.8,0.08,0,0.05,0.7,0.9),N(0.6,0.6999999985746661,1.464926554811624e-15,1.1102230246251565e-15
3008,200,365,2.4,0.8,0.08,0,0.05,0.7,0.9),0.15),0.6999999985236972,4.690610161234867e-16,7.771561172376096e-16
3009,200,365,2.4,0.8,0.08,0.01,0.02,0.6,0.3,0.3,0.5988141641792606,0.013055963412685175,0.06943461207309387
3010,200,365,2.4,0.8,0.08,0.01,0.02,0.6,0.3,0.8,0.5967440466220019,0.013299858150564624,0.07652620547679256
3011,200,365,2.4,0.8,0.08,0.01,0.02,0.6,0.3,N(0.6,0.5889505807899794,0.013310381851987598,0.06822349101331604
3012,200,365,2.4,0.8,0.08,0.01,0.02,0.6,0.3,0.15),0.5952582045217586,0.013507912670304923,0.08176569772989306
3013,200,365,2.4,0.8,0.08,0.01,0.02,0.6,0.6,0.3,0.6065566584542353,0.010509002455880309,0.05636471014476274
3014,200,365,2.4,0.8,0.08,0.01,0.02,0.6,0.6,0.8,0.597577768643703,0.010979106478215967,0.0604992005807693
3015,200,365,2.4,0.8,0.08,0.01,0.02,0.6,0.6,N(0.6,0.5961628298551961,0.009788145937697694,0.048464780812584096
3016,200,365,2.4,0.8,0.08,0.01,0.02,0.6,0.6,0.15),0.5967826495459171,0.01066768360080578,0.05818662151339782
3017,200,365,2.4,0.8,0.08,0.01,0.02,0.6,U(0.4,0.3,0.5983646852829708,0.012381485785445324,0.06501886234692289
3018,200,365,2.4,0.8,0.08,0.01,0.02,0.6,U(0.4,0.8,0.6002512305885013,0.011880574091933856,0.06579481214666671
3019,200,365,2.4,0.8,0.08,0.01,0.02,0.6,U(0.4,N(0.6,0.5988172279324464,0.01117342604467801,0.06016010855032483
3020,200,365,2.4,0.8,0.08,0.01,0.02,0.6,U(0.4,0.15),0.5968998956773441,0.010968570853854567,0.06172744755428461
3021,200,365,2.4,0.8,0.08,0.01,0.02,0.6,0.9),0.3,0.6031226012307276,0.010902878643761311,0.055795962471869465
3022,200,365,2.4,0.8,0.08,0.01,0.02,0.6,0.9),0.8,0.6010462823318821,0.010990040382913712,0.06380755892216416
3023,200,365,2.4,0.8,0.08,0.01,0.02,0.6,0.9),N(0.6,0.600601471192835,0.01189367083038816,0.08418171099281468
3024,200,365,2.4,0.8,0.08,0.01,0.02,0.6,0.9),0.15),0.5985757459849953,0.011719381685611752,0.06489509298837659
3025,200,365,2.4,0.8,0.08,0.01,0.02,0.7,0.3,0.3,0.6942945370462827,0.013384234429022706,0.08014096197514753
3026,200,365,2.4,0.8,0.08,0.01,0.02,0.7,0.3,0.8,0.694571743738003,0.014813022890656915,0.08237727683961271
3027,200,365,2.4,0.8,0.08,0.01,0.02,0.7,0.3,N(0.6,0.7033593871050015,0.013462354896560953,0.06545684630600357
3028,200,365,2.4,0.8,0.08,0.01,0.02,0.7,0.3,0.15),0.6971880025033298,0.0131786349103328,0.07290284787779022
3029,200,365,2.4,0.8,0.08,0.01,0.02,0.7,0.6,0.3,0.6981759758717689,0.010032250579431275,0.04812034947683608
3030,200,365,2.4,0.8,0.08,0.01,0.02,0.7,0.6,0.8,0.6982757626275438,0.010887476142154287,0.05796476911510118
3031,200,365,2.4,0.8,0.08,0.01,0.02,0.7,0.6,N(0.6,0.696497209852078,0.011345556828781465,0.06267540447265496
3032,200,365,2.4,0.8,0.08,0.01,0.02,0.7,0.6,0.15),0.6975723856676689,0.011526577732185022,0.06576520410229525
3033,200,365,2.4,0.8,0.08,0.01,0.02,0.7,U(0.4,0.3,0.6932892745490831,0.01267252097014641,0.06858879323294387
3034,200,365,2.4,0.8,0.08,0.01,0.02,0.7,U(0.4,0.8,0.7007544821699612,0.01104986040586893,0.06656097218769219
3035,200,365,2.4,0.8,0.08,0.01,0.02,0.7,U(0.4,N(0.6,0.7005127887239422,0.010916614954441883,0.058178736037261425
3036,200,365,2.4,0.8,0.08,0.01,0.02,0.7,U(0.4,0.15),0.6981508186152919,0.010908047698544527,0.05408753649700959
3037,200,365,2.4,0.8,0.08,0.01,0.02,0.7,0.9),0.3,0.7065565313187758,0.01149595806286692,0.062475913719090004
3038,200,365,2.4,0.8,0.08,0.01,0.02,0.7,0.9),0.8,0.7013772859206644,0.011210084643563423,0.06189071799159673
3039,200,365,2.4,0.8,0.08,0.01,0.02,0.7,0.9),N(0.6,0.7008546151076276,0.011246022591875595,0.07945356166254025
3040,200,365,2.4,0.8,0.08,0.01,0.02,0.7,0.9),0.15),0.6987757381013517,0.010883079331713567,0.06130349571833349
3041,200,365,2.4,0.8,0.08,0.01,0.05,0.6,0.3,0.3,0.6019929638278455,0.011795514472999487,0.05980723187661385
3042,200,365,2.4,0.8,0.08,0.01,0.05,0.6,0.3,0.8,0.5995870253004585,0.01372006316001883,0.07708970351449207
3043,200,365,2.4,0.8,0.08,0.01,0.05,0.6,0.3,N(0.6,0.6000365531735541,0.012616968334873758,0.06612852799857849
3044,200,365,2.4,0.8,0.08,0.01,0.05,0.6,0.3,0.15),0.6039443566781605,0.012005639188598977,0.06889584986480402
3045,200,365,2.4,0.8,0.08,0.01,0.05,0.6,0.6,0.3,0.5976698399401934,0.011221786815113068,0.06321773107141304
3046,200,365,2.4,0.8,0.08,0.01,0.05,0.6,0.6,0.8,0.6005670553299384,0.011503667520254477,0.05848709496547966
3047,200,365,2.4,0.8,0.08,0.01,0.05,0.6,0.6,N(0.6,0.6018819926904757,0.011134849723511793,0.06058663508118789
3048,200,365,2.4,0.8,0.08,0.01,0.05,0.6,0.6,0.15),0.5996350692910432,0.011447510021204308,0.06630948149407512
3049,200,365,2.4,0.8,0.08,0.01,0.05,0.6,U(0.4,0.3,0.5961320198776212,0.012392697738228842,0.08487270340040709
3050,200,365,2.4,0.8,0.08,0.01,0.05,0.6,U(0.4,0.8,0.6046594410520721,0.011062717124196951,0.054056662414620704
3051,200,365,2.4,0.8,0.08,0.01,0.05,0.6,U(0.4,N(0.6,0.5979567998431442,0.011759938763611562,0.08438931117974047
3052,200,365,2.4,0.8,0.08,0.01,0.05,0.6,U(0.4,0.15),0.6013077691056058,0.01134165503839361,0.056781366426771895
3053,200,365,2.4,0.8,0.08,0.01,0.05,0.6,0.9),0.3,0.6005854734098146,0.011379762215573984,0.05858472422586991
3054,200,365,2.4,0.8,0.08,0.01,0.05,0.6,0.9),0.8,0.5999141528084649,0.010750386284675603,0.056506135662575785
3055,200,365,2.4,0.8,0.08,0.01,0.05,0.6,0.9),N(0.6,0.5960676059578911,0.011812633138741832,0.059097892024363996
3056,200,365,2.4,0.8,0.08,0.01,0.05,0.6,0.9),0.15),0.6020725039577571,0.011235677984959206,0.05556214267335946
3057,200,365,2.4,0.8,0.08,0.01,0.05,0.7,0.3,0.3,0.6995322562769801,0.013525439242154519,0.06708996081875018
3058,200,365,2.4,0.8,0.08,0.01,0.05,0.7,0.3,0.8,0.6975948072747253,0.011758812162895786,0.06359358730935016
3059,200,365,2.4,0.8,0.08,0.01,0.05,0.7,0.3,N(0.6,0.6995435566494598,0.015087036285251081,0.0788696957842333
3060,200,365,2.4,0.8,0.08,0.01,0.05,0.7,0.3,0.15),0.702070714976943,0.013128015879948482,0.074753938008152
3061,200,365,2.4,0.8,0.08,0.01,0.05,0.7,0.6,0.3,0.6992502561357575,0.010059966206882483,0.05532833407756543
3062,200,365,2.4,0.8,0.08,0.01,0.05,0.7,0.6,0.8,0.6976489985375264,0.011311179165739127,0.06026447685995007
3063,200,365,2.4,0.8,0.08,0.01,0.05,0.7,0.6,N(0.6,0.7013755925515933,0.010438113973323978,0.057116410321647604
3064,200,365,2.4,0.8,0.08,0.01,0.05,0.7,0.6,0.15),0.7013345500650585,0.010912005182045062,0.06109714190523108
3065,200,365,2.4,0.8,0.08,0.01,0.05,0.7,U(0.4,0.3,0.6984188417254527,0.011687948135933976,0.08253888743353477
3066,200,365,2.4,0.8,0.08,0.01,0.05,0.7,U(0.4,0.8,0.6981610801628909,0.010994024118127768,0.055173273801149225
3067,200,365,2.4,0.8,0.08,0.01,0.05,0.7,U(0.4,N(0.6,0.7016134178447467,0.012191698721411862,0.0726944961578816
3068,200,365,2.4,0.8,0.08,0.01,0.05,0.7,U(0.4,0.15),0.6983751826126832,0.011589584319488014,0.06179352113780612
3069,200,365,2.4,0.8,0.08,0.01,0.05,0.7,0.9),0.3,0.6988457797415042,0.010035321792096034,0.054288202029627364
3070,200,365,2.4,0.8,0.08,0.01,0.05,0.7,0.9),0.8,0.6974940078114729,0.011639981844751165,0.05754090458751637
3071,200,365,2.4,0.8,0.08,0.01,0.05,0.7,0.9),N(0.6,0.7001251820688293,0.011838543873034726,0.06767397869446568
3072,200,365,2.4,0.8,0.08,0.01,0.05,0.7,0.9),0.15),0.7012524721977862,0.01023627467943564,0.05810261559562324
3073,200,365,2.4,1,0.02,0,0.02,0.6,0.3,0.3,0.5999301054751498,1.3448829481601925e-15,4.440892098500626e-16
3074,200,365,2.4,1,0.02,0,0.02,0.6,0.3,0.8,0.5999283427491369,2.077956717652481e-15,4.440892098500626e-16
3075,200,365,2.4,1,0.02,0,0.02,0.6,0.3,N(0.6,0.5999290418721879,2.079572495510338e-15,4.440892098500626e-16
3076,200,365,2.4,1,0.02,0,0.02,0.6,0.3,0.15),0.5999350225605585,1.2567606946718991e-15,3.3306690738754696e-16
3077,200,365,2.4,1,0.02,0,0.02,0.6,0.6,0.3,0.5999409217950536,1.6490456184461837e-15,8.881784197001252e-16
3078,200,365,2.4,1,0.02,0,0.02,0.6,0.6,0.8,0.5999398385326884,1.2067771901837771e-15,6.661338147750939e-16
3079,200,365,2.4,1,0.02,0,0.02,0.6,0.6,N(0.6,0.5999322540471013,1.0854382008660029e-15,6.661338147750939e-16
3080,200,365,2.4,1,0.02,0,0.02,0.6,0.6,0.15),0.5999410446870179,2.0153223876690905e-15,5.551115123125783e-16
3081,200,365,2.4,1,0.02,0,0.02,0.6,U(0.4,0.3,0.5999307600395022,2.73346062663533e-15,5.551115123125783e-16
3082,200,365,2.4,1,0.02,0,0.02,0.6,U(0.4,0.8,0.599938431599508,2.069963118153196e-15,7.771561172376096e-16
3083,200,365,2.4,1,0.02,0,0.02,0.6,U(0.4,N(0.6,0.5999425160551121,2.7095470005157953e-15,4.440892098500626e-16
3084,200,365,2.4,1,0.02,0,0.02,0.6,U(0.4,0.15),0.5999327448456276,2.552004055627631e-15,5.551115123125783e-16
3085,200,365,2.4,1,0.02,0,0.02,0.6,0.9),0.3,0.5999391726222392,2.24830442094404e-15,4.440892098500626e-16
3086,200,365,2.4,1,0.02,0,0.02,0.6,0.9),0.8,0.599940176571976,1.4063287563904057e-15,8.881784197001252e-16
3087,200,365,2.4,1,0.02,0,0.02,0.6,0.9),N(0.6,0.599937142528348,2.173529184617523e-15,2.220446049250313e-16
3088,200,365,2.4,1,0.02,0,0.02,0.6,0.9),0.15),0.5999450352715994,1.9469304762484925e-15,3.3306690738754696e-16
3089,200,365,2.4,1,0.02,0,0.02,0.7,0.3,0.3,0.699875421436019,1.0962573991985801e-16,5.551115123125783e-16
3090,200,365,2.4,1,0.02,0,0.02,0.7,0.3,0.8,0.6998686832814552,1.2136520182768033e-15,5.551115123125783e-16
3091,200,365,2.4,1,0.02,0,0.02,0.7,0.3,N(0.6,0.6998749898639453,1.3378993600989023e-15,4.440892098500626e-16
3092,200,365,2.4,1,0.02,0,0.02,0.7,0.3,0.15),0.6998769574456836,5.361354235078168e-16,4.440892098500626e-16
3093,200,365,2.4,1,0.02,0,0.02,0.7,0.6,0.3,0.6998736166150524,2.633125101432526e-16,6.661338147750939e-16
3094,200,365,2.4,1,0.02,0,0.02,0.7,0.6,0.8,0.6998747134695097,1.835262800326111e-15,6.661338147750939e-16
3095,200,365,2.4,1,0.02,0,0.02,0.7,0.6,N(0.6,0.6998706435320229,8.603333053107397e-16,6.661338147750939e-16
3096,200,365,2.4,1,0.02,0,0.02,0.7,0.6,0.15),0.6998742678986654,8.373908221563066e-16,6.661338147750939e-16
3097,200,365,2.4,1,0.02,0,0.02,0.7,U(0.4,0.3,0.6998779611158732,1.902810202224537e-15,6.661338147750939e-16
3098,200,365,2.4,1,0.02,0,0.02,0.7,U(0.4,0.8,0.6998774380136608,2.1609030267655247e-15,5.551115123125783e-16
3099,200,365,2.4,1,0.02,0,0.02,0.7,U(0.4,N(0.6,0.6998721642881506,1.159106867033638e-16,5.551115123125783e-16
3100,200,365,2.4,1,0.02,0,0.02,0.7,U(0.4,0.15),0.6998741104337713,2.4365285448469255e-15,3.3306690738754696e-16
3101,200,365,2.4,1,0.02,0,0.02,0.7,0.9),0.3,0.6998798666538449,4.1976121635055735e-16,5.551115123125783e-16
3102,200,365,2.4,1,0.02,0,0.02,0.7,0.9),0.8,0.6998761738576789,1.606354987831013e-15,5.551115123125783e-16
3103,200,365,2.4,1,0.02,0,0.02,0.7,0.9),N(0.6,0.6998796694308439,1.263412338830099e-16,6.661338147750939e-16
3104,200,365,2.4,1,0.02,0,0.02,0.7,0.9),0.15),0.6998766118854004,1.3942474076675166e-15,4.440892098500626e-16
3105,200,365,2.4,1,0.02,0,0.05,0.6,0.3,0.3,0.5999999993198488,9.097056630489984e-16,3.3306690738754696e-16
3106,200,365,2.4,1,0.02,0,0.05,0.6,0.3,0.8,0.5999999992791353,1.3413267803663246e-15,3.3306690738754696e-16
3107,200,365,2.4,1,0.02,0,0.05,0.6,0.3,N(0.6,0.599999999357675,1.1182431731478374e-15,5.551115123125783e-16
3108,200,365,2.4,1,0.02,0,0.05,0.6,0.3,0.15),0.599999999302966,2.8769561221886203e-16,3.3306690738754696e-16
3109,200,365,2.4,1,0.02,0,0.05,0.6,0.6,0.3,0.5999999992745151,2.473443847913279e-15,5.551115123125783e-16
3110,200,365,2.4,1,0.02,0,0.05,0.6,0.6,0.8,0.5999999992108506,1.6442923989146752e-15,3.3306690738754696e-16
3111,200,365,2.4,1,0.02,0,0.05,0.6,0.6,N(0.6,0.599999999293062,1.9675238252934714e-15,3.3306690738754696e-16
3112,200,365,2.4,1,0.02,0,0.05,0.6,0.6,0.15),0.5999999992907307,5.588183827530408e-16,3.3306690738754696e-16
3113,200,365,2.4,1,0.02,0,0.05,0.6,U(0.4,0.3,0.599999999200094,9.918958918305543e-16,2.220446049250313e-16
3114,200,365,2.4,1,0.02,0,0.05,0.6,U(0.4,0.8,0.5999999992618437,3.0398324062834198e-15,4.440892098500626e-16
3115,200,365,2.4,1,0.02,0,0.05,0.6,U(0.4,N(0.6,0.5999999991963307,1.0727880056225422e-15,3.3306690738754696e-16
3116,200,365,2.4,1,0.02,0,0.05,0.6,U(0.4,0.15),0.5999999992549871,1.7786105502477763e-15,4.440892098500626e-16
3117,200,365,2.4,1,0.02,0,0.05,0.6,0.9),0.3,0.599999999193262,2.4959532207054804e-15,3.3306690738754696e-16
3118,200,365,2.4,1,0.02,0,0.05,0.6,0.9),0.8,0.5999999992923926,1.2063430195670324e-15,4.440892098500626e-16
3119,200,365,2.4,1,0.02,0,0.05,0.6,0.9),N(0.6,0.5999999993931161,2.683698648304168e-15,3.3306690738754696e-16
3120,200,365,2.4,1,0.02,0,0.05,0.6,0.9),0.15),0.5999999992333929,2.16999615358812e-15,3.3306690738754696e-16
3121,200,365,2.4,1,0.02,0,0.05,0.7,0.3,0.3,0.6999999984539145,1.768707586704788e-15,3.3306690738754696e-16
3122,200,365,2.4,1,0.02,0,0.05,0.7,0.3,0.8,0.6999999985686705,2.0143282731362132e-15,4.440892098500626e-16
3123,200,365,2.4,1,0.02,0,0.05,0.7,0.3,N(0.6,0.6999999985253672,4.411652484727197e-16,3.3306690738754696e-16
3124,200,365,2.4,1,0.02,0,0.05,0.7,0.3,0.15),0.6999999985456882,1.3944021091834066e-15,3.3306690738754696e-16
3125,200,365,2.4,1,0.02,0,0.05,0.7,0.6,0.3,0.6999999985192337,4.379404155611337e-16,3.3306690738754696e-16
3126,200,365,2.4,1,0.02,0,0.05,0.7,0.6,0.8,0.6999999985920057,5.31169495672476e-16,6.661338147750939e-16
3127,200,365,2.4,1,0.02,0,0.05,0.7,0.6,N(0.6,0.6999999984914903,1.084955474666808e-16,5.551115123125783e-16
3128,200,365,2.4,1,0.02,0,0.05,0.7,0.6,0.15),0.6999999985548326,2.447959948773989e-15,5.551115123125783e-16
3129,200,365,2.4,1,0.02,0,0.05,0.7,U(0.4,0.3,0.699999998539286,2.453115592806811e-15,5.551115123125783e-16
3130,200,365,2.4,1,0.02,0,0.05,0.7,U(0.4,0.8,0.6999999985753117,9.28447859725368e-16,7.771561172376096e-16
3131,200,365,2.4,1,0.02,0,0.05,0.7,U(0.4,N(0.6,0.6999999985360685,2.4876429169850637e-15,5.551115123125783e-16
3132,200,365,2.4,1,0.02,0,0.05,0.7,U(0.4,0.15),0.6999999985277467,2.2824603155647455e-15,5.551115123125783e-16
3133,200,365,2.4,1,0.02,0,0.05,0.7,0.9),0.3,0.6999999984794091,8.584687814937955e-16,5.551115123125783e-16
3134,200,365,2.4,1,0.02,0,0.05,0.7,0.9),0.8,0.6999999985966192,1.924516453494454e-15,9.992007221626409e-16
3135,200,365,2.4,1,0.02,0,0.05,0.7,0.9),N(0.6,0.699999998513479,2.1653334029407455e-15,3.3306690738754696e-16
3136,200,365,2.4,1,0.02,0,0.05,0.7,0.9),0.15),0.6999999985582508,1.2202356160203897e-15,4.440892098500626e-16
3137,200,365,2.4,1,0.02,0.01,0.02,0.6,0.3,0.3,0.6016765569248852,0.030920669358808432,0.1657816687350716
3138,200,365,2.4,1,0.02,0.01,0.02,0.6,0.3,0.8,0.5919397505259207,0.029347216174656826,0.1802189538668023
3139,200,365,2.4,1,0.02,0.01,0.02,0.6,0.3,N(0.6,0.606232181170345,0.03326484760946174,0.20352315636699125
3140,200,365,2.4,1,0.02,0.01,0.02,0.6,0.3,0.15),0.59784252215443,0.02866977523632912,0.14318200817834514
3141,200,365,2.4,1,0.02,0.01,0.02,0.6,0.6,0.3,0.5970334021754049,0.018040207951456166,0.10564406435310592
3142,200,365,2.4,1,0.02,0.01,0.02,0.6,0.6,0.8,0.5934336096065141,0.015439174592578073,0.08064700543710746
3143,200,365,2.4,1,0.02,0.01,0.02,0.6,0.6,N(0.6,0.5984167501243662,0.014722962821747102,0.1054344920287481
3144,200,365,2.4,1,0.02,0.01,0.02,0.6,0.6,0.15),0.6068212646923786,0.016109005921102277,0.12011974686196569
3145,200,365,2.4,1,0.02,0.01,0.02,0.6,U(0.4,0.3,0.6007893572528861,0.020014358898939277,0.14872102784575392
3146,200,365,2.4,1,0.02,0.01,0.02,0.6,U(0.4,0.8,0.6006267466220199,0.018924885636424135,0.1418206154846281
3147,200,365,2.4,1,0.02,0.01,0.02,0.6,U(0.4,N(0.6,0.6017995682421108,0.01697992470614727,0.09205453445842282
3148,200,365,2.4,1,0.02,0.01,0.02,0.6,U(0.4,0.15),0.5984098212424143,0.01787425622105853,0.11440835591038767
3149,200,365,2.4,1,0.02,0.01,0.02,0.6,0.9),0.3,0.597919733824633,0.016628600020761174,0.08711503992950997
3150,200,365,2.4,1,0.02,0.01,0.02,0.6,0.9),0.8,0.5930754015759261,0.016859449353904446,0.0932166721554416
3151,200,365,2.4,1,0.02,0.01,0.02,0.6,0.9),N(0.6,0.5971486200218932,0.017665041865224437,0.09670246845991148
3152,200,365,2.4,1,0.02,0.01,0.02,0.6,0.9),0.15),0.6048426519602794,0.01802230367321726,0.10805418751274465
3153,200,365,2.4,1,0.02,0.01,0.02,0.7,0.3,0.3,0.6983704617016626,0.030932157018079456,0.18886286848803935
3154,200,365,2.4,1,0.02,0.01,0.02,0.7,0.3,0.8,0.7021307004445316,0.03000096161268767,0.18819657526884437
